brand_slug,slug,name
skywell,skyworth_ev6,Skyworth EV6
aro,24,24
lancia,dedra,Dedra
lancia,delta,Delta
lancia,thema,Thema
ram,1500,1500
ram,2500,2500
ram,3500,3500
mazda,121,121
mazda,1500,1500
mazda,323,323
mazda,323c,323C
mazda,323f,323F
mazda,616,616
mazda,626,626
mazda,818,818
mazda,929,929
mazda,atenza,Atenza
mazda,autozam_az-1,Autozam AZ-1
mazda,autozam_az-3,Autozam AZ-3
mazda,autozam_clef,Autozam Clef
mazda,axela,Axela
mazda,az-offroad,AZ-Offroad
mazda,az-wagon,AZ-Wagon
mazda,b-series,B-Series
mazda,biante,Biante
mazda,bongo,Bongo
mazda,bongo_brawny,Bongo Brawny
mazda,bongo_friendee,Bongo Friendee
mazda,bt-50,BT-50
mazda,capella,Capella
mazda,carol,Carol
mazda,chantez,Chantez
mazda,cosmo,Cosmo
mazda,cronos,Cronos
mazda,cx-3,CX-3
mazda,cx-30,CX-30
mazda,cx-4,CX-4
mazda,cx-5,CX-5
mazda,cx-50,CX-50
mazda,cx-60,CX-60
mazda,cx-6e,CX-6e
mazda,cx-7,CX-7
mazda,cx-70,CX-70
mazda,cx-8,CX-8
mazda,cx-80,CX-80
mazda,cx-9,CX-9
mazda,cx-90,CX-90
mazda,demio,Demio
mazda,efini_mpv,Efini MPV
mazda,efini_ms-6,Efini MS-6
mazda,efini_ms-8,Efini MS-8
mazda,efini_ms-9,Efini MS-9
mazda,efini_rx-7,Efini RX-7
mazda,etude,Etude
mazda,eunos_100,Eunos 100
mazda,eunos_300,Eunos 300
mazda,eunos_500,Eunos 500
mazda,eunos_800,Eunos 800
mazda,eunos_cargo,Eunos Cargo
mazda,eunos_cosmo,Eunos Cosmo
mazda,eunos_presso,Eunos Presso
mazda,eunos_roadster,Eunos Roadster
mazda,ez-6,EZ-6
mazda,ez-60,EZ-60
mazda,familia,Familia
mazda,familia_s-wagon,Familia S-Wagon
mazda,flair,Flair
mazda,flair_crossover,Flair Crossover
mazda,flairwagon,Flair Wagon
mazda,grandfamilia,Grand Familia
mazda,lantis,Lantis
mazda,laputa,Laputa
mazda,luce,Luce
mazda,mazda2,Mazda2
mazda,mazda3,Mazda3
mazda,mazda3_mps,Mazda3 MPS
mazda,mazda5,Mazda5
mazda,mazda6,Mazda6
mazda,mazda6_mps,Mazda6 MPS
mazda,mazda6e,Mazda6e
mazda,mazda8,Mazda8
mazda,miata,Miata
mazda,millenia,Millenia
mazda,mpv,MPV
mazda,mx-3,MX-3
mazda,mx-30,MX-30
mazda,mx-5,MX-5
mazda,mx-6,MX-6
mazda,navajo,Navajo
mazda,persona,Persona
mazda,premacy,Premacy
mazda,proceed,Proceed
mazda,proceed_levante,Proceed Levante
mazda,proceed_marvie,Proceed Marvie
mazda,protege,Protege
mazda,revue,Revue
mazda,roadpacer,Roadpacer
mazda,roadster,Roadster
mazda,rx-5,RX-5
mazda,rx-7,RX-7
mazda,rx-8,RX-8
mazda,savanna,Savanna
mazda,savanna_rx-7,Savanna RX-7
mazda,scrum,Scrum
mazda,sentia,Sentia
mazda,spiano,Spiano
mazda,tribute,Tribute
mazda,verisa,Verisa
mazda,xedos_6,Xedos 6
mazda,xedos_9,Xedos 9
morgan,plus_4,Plus 4
stelato,g9,G9
stelato,s9,S9
kenworth,t800,T800
renault_samsung,qm3,QM3
renault_samsung,qm5,QM5
renault_samsung,qm6,QM6
renault_samsung,sm3,SM3
renault_samsung,sm3_ze,SM3 Z.E.
renault_samsung,sm5,SM5
renault_samsung,sm6,SM6
renault_samsung,sm7,SM7
renault_samsung,xm3,XM3
baw,ace_m7,Ace M7
baw,bj212,BJ 212
baw,calorie,Calorie
baw,leichi,Leichi
baw,luba,Luba
baw,mpv,MPV
baw,007,Yusheng 007
scion,fr-s,FR-S
scion,ia,iA
scion,im,iM
scion,iq,iQ
scion,tc,tC
scion,xa,xA
scion,xb,xB
scion,xd,xD
bedford,cf,CF
uaz,469,469
uaz,3151,3151
uaz,3153,3153
uaz,3159,3159
uaz,3160,3160
uaz,patriot,Патриот
uaz,3164,Патриот Спорт
uaz,pick-up,Пикап
uaz,simbir,Симбир
uaz,hunter,Хантер
uaz,buhanka,УАЗ Буханка
voyah,courage,Courage
voyah,dreamer,Dream
voyah,dream_plus,Dream Plus
voyah,free,Free
voyah,free_plus,Free Plus
voyah,passion_ev,Passion EV
voyah,passion,Passion EVR
voyah,passion_l,Passion L
voyah,taishan_l9,Taishan
voyah,taishan_x8,Taishan X8
ikarus,250,250
ikarus,256,256
dacia,bigster,Bigster
dacia,duster,Duster
dacia,lodgy,Lodgy
dacia,lodgy_stepway,Lodgy Stepway
dacia,logan,Logan
dacia,logan_mcv,Logan MCV
dacia,logan_mcv_stepway,Logan MCV Stepway
dacia,logan_pick-up,Logan Pick-Up
dacia,sandero,Sandero
dacia,sandero_stepway,Sandero Stepway
dacia,spring,Spring
dacia,stiker,Stiker
dacia,dokker,Dacia Dokker
seres,m5,M5
seres,m7,M7
seres,m9,M9
seres,sf5,SF5
polestar,1,1
polestar,2,2
polestar,3,3
polestar,4,4
perodua,alza,Alza
perodua,aruz,Aruz
perodua,ativa,Ativa
perodua,axia,Axia
perodua,bezza,Bezza
perodua,myvi,Myvi
perodua,traz,Traz
daf,95_4x2,95 4x2
daf,95_6x2,95 6x2
daf,95_8x4,95 8x4
daf,cf_4x2,CF 4x2
daf,cf_6x2,CF 6x2
daf,cf_6x4,CF 6x4
daf,cf_8x2,CF 8x2
daf,cf_8x4,CF 8x4
daf,lf,LF
daf,xf_4x2,XF 4x2
daf,xf_6x2,XF 6x2
daf,xf_6x4,XF 6x4
daf,xf_8x2,XF 8x2
daf,xf_8x4,XF 8x4
tank,300,300
tank,400,400
tank,500,500
tank,700,700
chery,amulet,Amulet A15
chery,arrizo_3,Arrizo 3
chery,arrizo_5,Arrizo 5
chery,arrizo_5_gt,Arrizo 5 GT
chery,arrizo_5_plus,Arrizo 5 Plus
chery,arrizo_5_pro,Arrizo 5 Pro
chery,arrizo_5e,Arrizo 5e
chery,arrizo_6,Arrizo 6
chery,arrizo_6_pro,Arrizo 6 Pro
chery,arrizo_7,Arrizo 7
chery,arrizo_8,Arrizo 8
chery,arrizo_8_pro,Arrizo 8 Pro
chery,arrizo_ex,Arrizo EX
chery,arrizo_gx,Arrizo GX
chery,arrizo_m7,Arrizo M7
chery,beat,Beat
chery,eq5,Big Ant eQ5
chery,a19,Bonus 3 - A19
chery,bonus,Bonus A13
chery,crosseastar,CrossEastar
chery,e5,E5
chery,eastar_b11,Eastar
chery,eq1,eQ1
chery,eq7,eQ7
chery,explore_06,Explore 06
chery,fora,Fora A21
chery,fulwin_a8,Fulwin A8
chery,fulwin_a8l,Fulwin A8L
chery,fulwin_a9,Fulwin A9
chery,fulwin_a9l,Fulwin A9L
chery,fulwin_t10,Fulwin T10
chery,fulwin_t11,Fulwin T11
chery,fulwin_t6,Fulwin T6
chery,fulwin_t8,Fulwin T8
chery,fulwin_t8l,Fulwin T8L
chery,fulwin_t9,Fulwin T9
chery,fulwin_t9l,Fulwin T9L
chery,fulwin_x3,Fulwin X3
chery,fulwin_x3_plus,Fulwin X3 Plus
chery,fulwin_x3l,Fulwin X3L
chery,indis,indiS S18D
chery,kimo,Kimo A1
chery,little_ant,Little Ant
chery,m11,M11
chery,omoda_5,Omoda 5
chery,b11,Oriental Son
chery,qq_domi,QQ Domi
chery,qq_ice_cream,QQ Ice Cream
chery,qq,QQ Sweet
chery,qq3,QQ3
chery,qq6_s21,QQ6 S21
chery,tiggo_2,Tiggo 2
chery,tiggo_2_pro,Tiggo 2 Pro
chery,tiggo_3,Tiggo 3
chery,tiggo_3x,Tiggo 3x
chery,tiggo_3xe,Tiggo 3xe
chery,tiggo_4,Tiggo 4
chery,tiggo_4_pro,Tiggo 4 Pro
chery,tiggo_5,Tiggo 5
chery,tiggo_5x,Tiggo 5x
chery,tiggo_7,Tiggo 7
chery,tiggo_7_plus,Tiggo 7 Plus
chery,tiggo_7_pro,Tiggo 7 Pro
chery,tiggo_7_pro_max,Tiggo 7 Pro Max
chery,tiggo_7_pro_plug-in-hybrid,Tiggo 7 Pro Plug-In-Hybrid
chery,tiggo_7l,Tiggo 7L
chery,tiggo_8,Tiggo 8
chery,tiggo_8_plus,Tiggo 8 Plus
chery,tiggo_8_pro,Tiggo 8 Pro
chery,tiggo_8_pro_e_plus_hybrid,Tiggo 8 Pro e+ Hybrid
chery,tiggo_8_pro_max,Tiggo 8 Pro Max
chery,tiggo_8_pro_plug-in-hybrid,Tiggo 8 Pro Plug-In-Hybrid
chery,tiggo_8l,Tiggo 8L
chery,tiggo_9,Tiggo 9
chery,tiggo_9x,Tiggo 9X
chery,tiggo_e,Tiggo e
chery,tiggo,Tiggo T11
chery,very,Very A13
chery,x1,X1
bremach,t-rex,T-Rex
huanghai,antelope,Antelope
huanghai,landscape_f1,Landscape F1
huanghai,n2,N2
huanghai,n3,N3
huanghai,n7,N7
huanghai,plutus,Plutus
moskvitch,3,3
moskvitch,3e,3е
moskvitch,5,5
moskvitch,6,6
moskvitch,8,8
moskvitch,400,400
moskvitch,401,401
moskvitch,402,402
moskvitch,403,403
moskvitch,407,407
moskvitch,408,408
moskvitch,410,410
moskvitch,411,411
moskvitch,412,412
moskvitch,426,426
moskvitch,2137,2137
moskvitch,2138,2138
moskvitch,2140,2140
moskvitch,2141,2141
moskvitch,2335,2335
moskvitch,m70,M70
moskvitch,m90,M90
spyker,c8,C8
maybach,57,57
maybach,62,62
hongqi,e-hs3,E-HS3
hongqi,e-hs9,E-HS9
hongqi,e-qm5,E-QM5
hongqi,eh7,EH7
hongqi,g919,G919
hongqi,guoya,Guoya
hongqi,h5,H5
hongqi,h6,H6
hongqi,h7,H7
hongqi,h9,H9
hongqi,hq9,HQ9
hongqi,hs3,HS3
hongqi,hs5,HS5
hongqi,hs6,HS6
hongqi,hs7,HS7
hongqi,hs9,HS9
hongqi,l5,L5 Guoli
hongqi,ls7,LS7
hongqi,tiangong_05,Tiangong 05
hongqi,tiangong_06,Tiangong 06
hongqi,tiangong_08,Tiangong 08
xiaomi,su7,SU7
xiaomi,yu7,YU7
umo,5,5
umo,8,8
graham_paige,standart_6,Standart 6
hudson,terraplane,Terraplane
